Filename 	 swathNumber 	 targetMz 	 scansPerSwath 	 AvgMzRange 	 SwathProportionOfTotalTIC 	 swDensityAverage 	 swDensityIQR 	 swAvgProportionSinglyCharged 
olgas_K121026_025_SW_Wayne_R3_d20+6h.wiff.scan	25	1012	2277	25	0.018956005	5813	4722	0.066586244
olgas_K121026_025_SW_Wayne_R3_d20+6h.wiff.scan	26	1037	2277	25	0.018311247	5758	4732	0.06638672
olgas_K121026_025_SW_Wayne_R3_d20+6h.wiff.scan	27	1062	2277	25	0.015478686	5488	4349	0.066160183
olgas_K121026_025_SW_Wayne_R3_d20+6h.wiff.scan	28	1087	2277	25	0.015187287	5256	4531	0.064084454
olgas_K121026_025_SW_Wayne_R3_d20+6h.wiff.scan	29	1112	2277	25	0.014571849	5168	4562	0.063814604
olgas_K121026_025_SW_Wayne_R3_d20+6h.wiff.scan	30	1137	2277	25	0.012890376	4978	4685	0.062836831
olgas_K121026_025_SW_Wayne_R3_d20+6h.wiff.scan	31	1162	2277	25	0.01454038	5018	4759	0.06298063
olgas_K121026_025_SW_Wayne_R3_d20+6h.wiff.scan	32	1187	2277	25	0.011165063	4656	4579	0.060942057
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	1	412.5	2277	25	0.030630139	2945	4649	0.070764549
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	2	437	2277	25	0.034205555	3551	4899	0.073966607
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	3	462	2277	25	0.038330706	3954	4657	0.073304381
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	4	487	2277	25	0.041701693	4327	4261	0.075263218
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	5	512	2277	25	0.04362507	4528	3926	0.075059898
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	6	537	2277	25	0.044440195	4840	3504	0.075791857
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	7	562	2277	25	0.048856801	5147	3336	0.076183469
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	8	587	2277	25	0.049919366	5498	3074	0.077435052
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	9	612	2277	25	0.043762986	5578	2949	0.077425575
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	10	637	2277	25	0.044790343	5674	2720	0.07828022
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	11	662	2277	25	0.041519175	5826	2773	0.078306155
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	12	687	2277	25	0.040761825	6013	2588	0.077852639
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	13	712	2277	25	0.043001052	6094	2437	0.077254446
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	14	737	2277	25	0.041180802	6161	2332	0.077013178
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	15	762	2277	25	0.039223535	6120	2612	0.075870397
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	16	787	2277	25	0.041458917	6209	2691	0.075927254
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	17	812	2277	25	0.034259421	6026	2939	0.075223849
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	18	837	2277	25	0.033877131	5943	3273	0.073877782
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	19	862	2277	25	0.029909278	5978	3002	0.073513939
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	20	887	2277	25	0.029284694	5836	3221	0.073013812
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	21	912	2277	25	0.024851154	5665	3446	0.072130227
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	22	937	2277	25	0.025985345	5601	3622	0.070933056
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	23	962	2277	25	0.022553636	5454	3843	0.069779041
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	24	987	2277	25	0.019963197	5271	4000	0.068904396
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	25	1012	2277	25	0.017863274	4995	4182	0.066817675
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	26	1037	2277	25	0.017496206	5003	4091	0.066601645
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	27	1062	2277	25	0.014391917	4656	3637	0.065125436
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	28	1087	2277	25	0.013180937	4423	3856	0.062826897
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	29	1112	2277	25	0.013290775	4338	3703	0.06270863
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	30	1137	2277	25	0.012286377	4190	3740	0.061324128
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	31	1162	2277	25	0.012961998	4220	3784	0.061097454
olgas_K121026_026_SW_Wayne_R3_d20+48h.wiff.scan	32	1187	2277	25	0.010436501	3813	3501	0.05844242
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	1	412.5	2277	25	0.030067656	3389	4673	0.074800115
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	2	437	2277	25	0.033442482	3965	5021	0.076306698
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	3	462	2277	25	0.037340133	4369	4904	0.075994573
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	4	487	2277	25	0.040617466	4764	4390	0.076979965
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	5	512	2277	25	0.042058736	5038	4028	0.077032893
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	6	537	2277	25	0.042615006	5429	3263	0.077989652
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	7	562	2277	25	0.045586627	5768	3532	0.077862558
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	8	587	2277	25	0.045247336	6059	2972	0.078563437
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	9	612	2277	25	0.042398225	6222	2750	0.078369345
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	10	637	2277	25	0.044926633	6368	2409	0.078100317
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	11	662	2277	25	0.043717171	6525	2666	0.077460659
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	12	687	2277	25	0.044226481	6649	2626	0.076614906
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	13	712	2277	25	0.044596797	6752	2292	0.076304484
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	14	737	2277	25	0.041576899	6807	2317	0.075935976
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	15	762	2277	25	0.04037472	6807	2784	0.074800135
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	16	787	2277	25	0.040219475	6763	2876	0.074425891
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	17	812	2277	25	0.035533042	6638	3245	0.073771286
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	18	837	2277	25	0.034186704	6523	3673	0.072584196
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	19	862	2277	25	0.030585561	6499	3580	0.072208113
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	20	887	2277	25	0.031825612	6415	3461	0.071275121
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	21	912	2277	25	0.027053977	6318	3998	0.070928223
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	22	937	2277	25	0.027021519	6239	4229	0.069823724
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	23	962	2277	25	0.024110134	6016	4331	0.069070508
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	24	987	2277	25	0.021155727	5815	4445	0.068809108
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	25	1012	2277	25	0.018290092	5578	4602	0.067451044
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	26	1037	2277	25	0.016998318	5476	4480	0.067331117
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	27	1062	2277	25	0.01463141	5192	4190	0.06614395
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	28	1087	2277	25	0.014073462	5036	4186	0.064749847
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	29	1112	2277	25	0.013186514	4902	3988	0.064403719
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	30	1137	2277	25	0.011163681	4602	4168	0.063055426
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	31	1162	2277	25	0.01134981	4606	4319	0.062356988
olgas_K121026_027_SW_Wayne_BCG_d00.wiff.scan	32	1187	2277	25	0.009822596	4321	3961	0.060948237
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	1	412.5	2277	25	0.028352834	3226	4833	0.072960829
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	2	437	2277	25	0.032310602	3867	5320	0.074683715
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	3	462	2277	25	0.035830126	4258	5138	0.073772989
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	4	487	2277	25	0.038209556	4668	4524	0.075509698
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	5	512	2277	25	0.039206235	4885	4112	0.075923726
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	6	537	2277	25	0.040039886	5338	3099	0.077389806
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	7	562	2277	25	0.045119161	5691	3454	0.077894528
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	8	587	2277	25	0.045798722	6076	2579	0.078614144
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	9	612	2277	25	0.042767391	6217	2525	0.078459117
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	10	637	2277	25	0.044601472	6341	2370	0.078065013
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	11	662	2277	25	0.043652079	6520	2478	0.077326433
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	12	687	2277	25	0.042226172	6619	2560	0.076590728
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	13	712	2277	25	0.043396686	6677	2559	0.076267527
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	14	737	2277	25	0.042305003	6746	2842	0.075590316
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	15	762	2277	25	0.039626514	6724	3279	0.074301125
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	16	787	2277	25	0.041601634	6695	3223	0.073862635
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	17	812	2277	25	0.035809163	6580	3583	0.073126926
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	18	837	2277	25	0.035167043	6460	3827	0.071930165
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	19	862	2277	25	0.032242096	6450	3596	0.071477298
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	20	887	2277	25	0.034977589	6376	3621	0.070569094
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	21	912	2277	25	0.028145257	6281	4147	0.070010886
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	22	937	2277	25	0.028243339	6152	4524	0.068713306
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	23	962	2277	25	0.026191053	5985	4738	0.067602972
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	24	987	2277	25	0.021050941	5774	4847	0.067561099
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	25	1012	2277	25	0.018931894	5546	4987	0.066608999
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	26	1037	2277	25	0.017166571	5468	4919	0.065995124
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	27	1062	2277	25	0.014403327	5141	4529	0.065353931
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	28	1087	2277	25	0.014932096	4992	4710	0.063602586
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	29	1112	2277	25	0.014012611	4892	4492	0.063600087
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	30	1137	2277	25	0.011167863	4537	4539	0.061955677
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	31	1162	2277	25	0.012574348	4674	4808	0.062311075
olgas_K121026_028_SW_Wayne_BCG_d05.wiff.scan	32	1187	2277	25	0.009940735	4303	4448	0.060066507
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	1	412.5	2277	25	0.02882881	3221	4746	0.073188016
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	2	437	2277	25	0.033177417	3868	5214	0.075034582
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	3	462	2277	25	0.037395115	4277	4962	0.074289708
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	4	487	2277	25	0.040234706	4672	4417	0.075938671
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	5	512	2277	25	0.041397024	4882	4015	0.07611656
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	6	537	2277	25	0.042060263	5293	3020	0.07723009
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	7	562	2277	25	0.046784311	5624	3359	0.077610008
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	8	587	2277	25	0.047863504	5985	2601	0.078423331
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	9	612	2277	25	0.043951328	6120	2555	0.078191415
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	10	637	2277	25	0.045168142	6217	2549	0.078116248
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	11	662	2277	25	0.04328368	6398	2740	0.077650856
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	12	687	2277	25	0.042248753	6478	2719	0.076618602
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	13	712	2277	25	0.042909057	6522	2498	0.076433935
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	14	737	2277	25	0.04154326	6615	2815	0.075922735
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	15	762	2277	25	0.039336756	6596	3249	0.074531437
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	16	787	2277	25	0.041344887	6576	3287	0.073916454
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	17	812	2277	25	0.035204871	6445	3546	0.073180758
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	18	837	2277	25	0.034554669	6303	3930	0.071892784
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	19	862	2277	25	0.031221802	6286	3637	0.071907528
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	20	887	2277	25	0.032594591	6195	3656	0.070493325
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	21	912	2277	25	0.026653779	6069	4084	0.069907541
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	22	937	2277	25	0.027058115	5959	4418	0.068473933
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	23	962	2277	25	0.025068832	5806	4728	0.067457127
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	24	987	2277	25	0.020267906	5562	4810	0.067116478
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	25	1012	2277	25	0.01834185	5333	4954	0.066016542
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	26	1037	2277	25	0.016621441	5234	4869	0.065510533
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	27	1062	2277	25	0.013835919	4878	4445	0.064557426
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	28	1087	2277	25	0.014745427	4759	4640	0.062783408
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	29	1112	2277	25	0.013610884	4623	4439	0.06243885
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	30	1137	2277	25	0.010769524	4261	4372	0.060594965
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	31	1162	2277	25	0.012140384	4399	4635	0.060863064
olgas_K121026_029_SW_Wayne_BCG_d10.wiff.scan	32	1187	2277	25	0.009782992	4011	4212	0.05839693
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	1	412.5	2277	25	0.027085886	3465	4852	0.075095612
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	2	437	2277	25	0.031352642	4124	5098	0.07699515
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	3	462	2277	25	0.036360101	4575	4885	0.076419567
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	4	487	2277	25	0.039727467	5004	4241	0.078014173
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	5	512	2277	25	0.041312467	5294	3683	0.078116889
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	6	537	2277	25	0.041726269	5723	2627	0.078980117
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	7	562	2277	25	0.04590069	6067	2885	0.078894289
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	8	587	2277	25	0.046320194	6365	2122	0.07904298
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	9	612	2277	25	0.042768914	6532	2070	0.078771598
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	10	637	2277	25	0.044899918	6661	2058	0.078217491
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	11	662	2277	25	0.043435162	6818	2237	0.077600526
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	12	687	2277	25	0.042894079	6922	2225	0.076876799
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	13	712	2277	25	0.043353065	7022	2064	0.0763035
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	14	737	2277	25	0.041085744	7077	2377	0.075852736
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	15	762	2277	25	0.039733373	7056	2710	0.074598567
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	16	787	2277	25	0.03992505	6980	2883	0.073972024
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	17	812	2277	25	0.03465304	6865	3276	0.073538286
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	18	837	2277	25	0.034609659	6754	3609	0.072408557
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	19	862	2277	25	0.031679918	6750	3319	0.071960724
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	20	887	2277	25	0.033221149	6636	3493	0.070962544
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	21	912	2277	25	0.027278538	6549	3910	0.070676632
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	22	937	2277	25	0.027595866	6445	4405	0.069527761
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	23	962	2277	25	0.025069744	6239	4599	0.068351672
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	24	987	2277	25	0.021304244	6048	4663	0.068722402
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	25	1012	2277	25	0.019005456	5835	4855	0.067165324
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	26	1037	2277	25	0.017862124	5771	4747	0.067042523
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	27	1062	2277	25	0.015145274	5464	4441	0.066226345
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	28	1087	2277	25	0.015163341	5308	4564	0.064823715
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	29	1112	2277	25	0.014080608	5155	4408	0.064288274
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	30	1137	2277	25	0.011663295	4864	4626	0.063001805
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	31	1162	2277	25	0.01296033	4932	4672	0.062922361
olgas_K121026_030_SW_Wayne_BCG_d20.wiff.scan	32	1187	2277	25	0.010826394	4624	4641	0.061187672
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	1	412.5	2277	25	0.029306247	3262	4598	0.074462827
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	2	437	2277	25	0.033565123	3920	4998	0.076714279
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	3	462	2277	25	0.038379958	4337	4711	0.076188478
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	4	487	2277	25	0.041135242	4748	4273	0.076987742
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	5	512	2277	25	0.042634208	4967	3777	0.077523789
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	6	537	2277	25	0.042758392	5288	3107	0.077530921
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	7	562	2277	25	0.047248994	5596	3318	0.077508742
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	8	587	2277	25	0.049400863	5947	2888	0.078308263
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	9	612	2277	25	0.044702167	6067	2891	0.078388669
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	10	637	2277	25	0.045838058	6153	2753	0.078439161
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	11	662	2277	25	0.042300279	6317	3038	0.07784584
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	12	687	2277	25	0.042175948	6379	3112	0.076891605
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	13	712	2277	25	0.043450091	6433	2859	0.07695271
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	14	737	2277	25	0.041427799	6567	2863	0.076613346
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	15	762	2277	25	0.039613332	6559	3114	0.075016792
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	16	787	2277	25	0.040941612	6530	3137	0.074290911
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	17	812	2277	25	0.035148565	6387	3475	0.073322291
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	18	837	2277	25	0.034633363	6253	4008	0.072036944
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	19	862	2277	25	0.030693484	6219	3586	0.072243834
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	20	887	2277	25	0.029545553	6085	3981	0.071156678
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	21	912	2277	25	0.025796691	5965	4132	0.070463683
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	22	937	2277	25	0.025803963	5830	4397	0.069219332
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	23	962	2277	25	0.024477336	5745	4718	0.068263174
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	24	987	2277	25	0.020079054	5484	4793	0.067449595
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	25	1012	2277	25	0.018042612	5240	4898	0.065678398
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	26	1037	2277	25	0.016455608	5147	4747	0.065220732
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	27	1062	2277	25	0.013751417	4789	4416	0.064359983
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	28	1087	2277	25	0.014996346	4667	4647	0.061998597
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	29	1112	2277	25	0.013385054	4504	4375	0.061838291
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	30	1137	2277	25	0.010645974	4148	4322	0.059716499
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	31	1162	2277	25	0.011993043	4277	4433	0.060364992
olgas_K121026_031_SW_Wayne_BCG_d20-6h.wiff.scan	32	1187	2277	25	0.009673623	3873	4123	0.057758336
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	1	412.5	2277	25	0.031079302	3290	4469	0.076685768
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	2	437	2277	25	0.035199585	3904	4922	0.077374532
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	3	462	2277	25	0.039737562	4291	4691	0.07688451
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	4	487	2277	25	0.042099381	4680	4308	0.078003372
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	5	512	2277	25	0.043205138	4869	3979	0.077540546
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	6	537	2277	25	0.04369719	5157	3438	0.07776126
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	7	562	2277	25	0.047661681	5470	3253	0.077678122
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	8	587	2277	25	0.049732423	5794	3127	0.07834
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	9	612	2277	25	0.044765495	5907	3152	0.078381624
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	10	637	2277	25	0.045656211	6011	2912	0.078824919
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	11	662	2277	25	0.041688911	6156	3018	0.07819434
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	12	687	2277	25	0.041630627	6245	3051	0.077640536
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	13	712	2277	25	0.043212308	6292	3021	0.077594113
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	14	737	2277	25	0.040507899	6428	2714	0.077593743
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	15	762	2277	25	0.038779789	6425	3013	0.075702082
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	16	787	2277	25	0.040234639	6420	2948	0.074825355
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	17	812	2277	25	0.034436197	6270	3365	0.074391294
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	18	837	2277	25	0.034349905	6136	3836	0.072565661
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	19	862	2277	25	0.030409935	6099	3669	0.072511653
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	20	887	2277	25	0.028574464	5957	3862	0.071839128
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	21	912	2277	25	0.025564303	5840	3952	0.070988231
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	22	937	2277	25	0.025629556	5738	4283	0.07017276
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	23	962	2277	25	0.024081052	5652	4560	0.0687962
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	24	987	2277	25	0.019810928	5378	4595	0.06781533
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	25	1012	2277	25	0.017854793	5125	4749	0.066155479
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	26	1037	2277	25	0.016374602	5021	4523	0.065496248
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	27	1062	2277	25	0.013830494	4678	4242	0.064632273
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	28	1087	2277	25	0.014591468	4547	4433	0.062397552
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	29	1112	2277	25	0.013185162	4406	4246	0.061662165
